"authorId","fullName","surname","givenName","documentCount","university","city","country","topSubjectArea","orcid"
"59121474500","Arvind Kumar","Kumar","Arvind",1,"Sharda University","Greater Noida","India","",""
"60507440300","Nisha Bhardwaj","Bhardwaj","Nisha",1,"Sharda University","Greater Noida","India","Engineering (all)",""
"60141538100","Jitendra Singh","Singh","Jitendra",1,"Sharda University","Greater Noida","India","Computer Science (all)","0000-0001-5374-2153"
"57422261500","C. M. Shahadat","Shahadat","C. M.",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"60255575100","Rohit Saxena","Saxena","Rohit",1,"Sharda University","Greater Noida","India","Neuroscience (all)",""
"57221223294","Sneha Singh","Singh","Sneha",1,"Sharda University","Greater Noida","India","",""
"60022923300","Ayush Jindal","Jindal","Ayush",1,"Sharda University","Greater Noida","India","Engineering (all)",""
"59137712300","Milan Mitra","Mitra","Milan",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"57421974700","Rishabh Sharma","Sharma","Rishabh",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"57216754238","Tewelde Tekeste","Tekeste","Tewelde",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"59459211400","Dina Din Danielle Nelly","Nelly","Dina Din Danielle",1,"Sharda University","Greater Noida","India","Engineering (all)",""
"59093908500","Rakshita Raj","Raj","Rakshita",1,"Sharda University","Greater Noida","India","",""
"58480714200","Ansuiya Warikoo","Warikoo","Ansuiya",1,"Sharda University","Greater Noida","India","Health Professions  (all)",""
"59932246300","Saloni Kumari","Kumari","Saloni",1,"Sharda University","Greater Noida","India","Medicine (all)",""
"59451859100","Suthar Shubham Kumar","Shubham Kumar","Suthar",1,"Sharda University","Greater Noida","India","Engineering (all)",""
"56060242100","Hima Saxena","Saxena","Hima",1,"Sharda University","Greater Noida","India","Chemical Engineering (all)",""
"57217593184","Sheikh Abrar","Abrar","Sheikh",1,"Sharda University","Greater Noida","India","Medicine (all)",""
"58915830300","Yatendra Kumar Gupta","Gupta","Yatendra Kumar",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"58087006500","Sandhaya Gupta","Gupta","Sandhaya",1,"Sharda University","Greater Noida","India","",""
"59551694200","Neha Aggarwal","Aggarwal","Neha",1,"Sharda University","Greater Noida","India","",""
"58264778800","Jyoti Bhati","Bhati","Jyoti",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"60219293700","Madhu Verma","Verma","Madhu",1,"Sharda University","Greater Noida","India","Economics, Econometrics and Finance (all)",""
"60429883700","Rajiv Kumar","Kumar","Rajiv",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"57852823900","Samrat Borah","Borah","Samrat",1,"Sharda University","Greater Noida","India","Physics and Astronomy (all)",""
"60449410300","Shubhendu Mohanty","Mohanty","Shubhendu",1,"Sharda University","Greater Noida","India","Nursing (all)",""
"59561272400","Siddhinath Sahu","Sahu","Siddhinath",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"59400709700","Muhammad Abdulnasir Hamza","Hamza","Muhammad Abdulnasir",1,"Sharda University","Greater Noida","India","Engineering (all)",""
"60131869600","Aditi Singh","Singh","Aditi",1,"Sharda University","Greater Noida","India","Engineering (all)",""
"59238116600","Sumit Ranga","Ranga","Sumit",1,"Sharda University","Greater Noida","India","Decision Sciences (all)",""
"60246475600","Hamid Ahmad","Ahmad","Hamid",1,"Sharda University","Greater Noida","India","",""
"59931929600","Lassana P Dukuly","P Dukuly","Lassana",1,"Sharda University","Greater Noida","India","Engineering (all)",""
"57202762337","Rahul Sharma","Sharma","Rahul",1,"Sharda University","Greater Noida","India","Biochemistry, Genetics and Molecular Biology (all)",""
"60023507200","Harsh Meena","Meena","Harsh",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"59695354500","Twinkle Khanna","Khanna","Twinkle",1,"Sharda University","Greater Noida","India","Physics and Astronomy (all)",""
"60021534700","Simran Kamal","Kamal","Simran",1,"Sharda University","Greater Noida","India","Decision Sciences (all)",""
"60166619600","Amita Singh","Singh","Amita",1,"Sharda University","Greater Noida","India","Engineering (all)",""
"58771891900","Hazel Zadeng","Zadeng","Hazel",1,"Sharda University","Greater Noida","India","Medicine (all)",""
"59984917800","Nripesh Solanki","Solanki","Nripesh",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"58254139200","B. S. Pandey","Pandey","B. S.",1,"Sharda University","Greater Noida","India","",""
"60387851000","Akanksha Gusain","Gusain","Akanksha",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"57871826700","Gaurav Joshi","Joshi","Gaurav",1,"Sharda University","Greater Noida","India","Engineering (all)",""
"60091469000","Divyansh Trivedi","Trivedi","Divyansh",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"60243121700","Abubakar Sadiq Umar","Umar","Abubakar Sadiq",1,"Sharda University","Greater Noida","India","Physics and Astronomy (all)",""
"57203939123","Pankaj Tuhania","Tuhania","Pankaj",1,"Sharda University","Greater Noida","India","Materials Science (all)",""
"57739365900","Nikita","Nikita","",1,"Sharda University","Greater Noida","India","Agricultural and Biological Sciences (all)",""
"60022491600","Umesh Kumar Sharma","Sharma","Umesh Kumar",1,"Sharda University","Greater Noida","India","",""
"58167714200","Utsav Gautam","Gautam","Utsav",1,"Sharda University","Greater Noida","India","",""
"57199743239","Praveen Jain","Jain","Praveen",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"57768183100","Akash Bharti","Bharti","Akash",1,"Sharda University","Greater Noida","India","Medicine (all)",""
"57218223338","Jyoti Mishra","Mishra","Jyoti",1,"Sharda University","Greater Noida","India","Engineering (all)",""
"59067048500","Haritima Atri","Atri","Haritima",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"58277671000","Vaibhav Gupta","Gupta","Vaibhav",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"59149200800","S. Rama Rao","Rama Rao","S.",1,"Sharda University","Greater Noida","India","Biochemistry, Genetics and Molecular Biology (all)",""
"57816246200","Sunanda Deb","Deb","Sunanda",1,"Sharda University","Greater Noida","India","Dentistry (all)",""
"59215121300","C. S. Ahirwar","Ahirwar","C. S.",1,"Sharda University","Greater Noida","India","",""
"58417850800","Ahmed Almasaabi","Almasaabi","Ahmed",1,"Sharda University","Greater Noida","India","Engineering (all)",""
"60239212700","Nandini Gupta","Gupta","Nandini",1,"Sharda University","Greater Noida","India","Nursing (all)",""
"58163610600","Saumya Kakandwar","Kakandwar","Saumya",1,"Sharda University","Greater Noida","India","",""
"57687823300","Pratik Sharma","Sharma","Pratik",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"57216296823","Sabyasachi Mukaherjee","Mukaherjee","Sabyasachi",1,"Sharda University","Greater Noida","India","Materials Science (all)",""
"57205395064","Ravi Kumar","Kumar","Ravi",1,"Sharda University","Greater Noida","India","Nursing (all)",""
"59441835200","Abhishek Sharma","Sharma","Abhishek",1,"Sharda University","Greater Noida","India","",""
"60201316700","Atul Yadav","Yadav","Atul",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"59659074800","Ayesha Parvez Saifi","Saifi","Ayesha Parvez",1,"Sharda University","Greater Noida","India","Medicine (all)",""
"59901668800","Muskan Garg","Garg","Muskan",1,"Sharda University","Greater Noida","India","Medicine (all)",""
"59918961200","Md Daniyal","Daniyal","Md",1,"Sharda University","Greater Noida","India","",""
"59702883600","Sumit Kumar","Kumar","Sumit",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"60374553600","Prashasti Singh","Singh","Prashasti",1,"Sharda University","Greater Noida","India","Agricultural and Biological Sciences (all)",""
"60166543400","Aditi Mishra","Mishra","Aditi",1,"Sharda University","Greater Noida","India","Engineering (all)",""
"57224754250","Md Hasan","Hasan","Md",1,"Sharda University","Greater Noida","India","Medicine (all)",""
"57750452800","Gauri Shankar Singh","Singh","Gauri Shankar",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"57215049247","Parveen Mishra","Mishra","Parveen",1,"Sharda University","Greater Noida","India","",""
"60381193400","Utkarsh Pandey","Pandey","Utkarsh",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"59470405300","Rudy J.J. Boussi Fila","Boussi Fila","Rudy J.J.",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"59802377600","Shovonita Acharjee","Acharjee","Shovonita",1,"Sharda University","Greater Noida","India","Environmental Science (all)","0000-0002-3208-4750"
"58483932500","Ritank Jaikar","Jaikar","Ritank",1,"Sharda University","Greater Noida","India","Engineering (all)",""
"60023668600","Abdulaziz Alhassan Haruna","Haruna","Abdulaziz Alhassan",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"57225853992","Abhishek Sharma","Sharma","Abhishek",1,"Sharda University","Greater Noida","India","",""
"60090509000","Manisha Sah","Sah","Manisha",1,"Sharda University","Greater Noida","India","Medicine (all)",""
"59692905400","Nayeemur Rahman","Rahman","Nayeemur",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"59738670000","Varsha Mishra","Mishra","Varsha",1,"Sharda University","Greater Noida","India","Mathematics (all)",""
"60243107600","Dehyu C. Zangar","Zangar","Dehyu C.",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"59320963000","Anjali Kathait","Kathait","Anjali",1,"Sharda University","Greater Noida","India","Chemistry (all)",""
"60430096500","Arun Kumar","Kumar","Arun",1,"Sharda University","Greater Noida","India","Materials Science (all)",""
"59321734300","Sachin Sharma","Sharma","Sachin",1,"Sharda University","Greater Noida","India","Mathematics (all)",""
"57821848000","Bagga Dinesh Kumar","Dinesh Kumar","Bagga",1,"Sharda University","Greater Noida","India","",""
"59165970900","Nikiema Benito","Benito","Nikiema",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"60091775800","Khushbu Maheshwari","Maheshwari","Khushbu",1,"Sharda University","Greater Noida","India","Health Professions  (all)",""
"58134354300","Tokpe Kossi","Kossi","Tokpe",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"60156576800","Areena Reyaz","Reyaz","Areena",1,"Sharda University","Greater Noida","India","Medicine (all)",""
"57188582150","Rita Singh Mazumdar","Mazumdar","Rita Singh",1,"Sharda University","Greater Noida","India","Medicine (all)",""
"59459914800","Divyansh Gautam","Gautam","Divyansh",1,"Sharda University","Greater Noida","India","Physics and Astronomy (all)",""
"58111149000","Adhiraj Chauhan","Chauhan","Adhiraj",1,"Sharda University","Greater Noida","India","Materials Science (all)",""
"59783798900","Shubham Jain","Jain","Shubham",1,"Sharda University","Greater Noida","India","",""
"57430483900","Kasibhatla Mahathi","Mahathi","Kasibhatla",1,"Sharda University","Greater Noida","India","",""
"60231217800","Anshul Singh","Singh","Anshul",1,"Sharda University","Greater Noida","India","Engineering (all)",""
"57210846680","U. V. Balakarishnan","Balakarishnan","U. V.",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"58617979200","Rupesh Goel","Goel","Rupesh",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"60332564700","Bharat Bhushan","Bhushan","Bharat",1,"Sharda University","Greater Noida","India","",""
"58508230700","Peeyush Mittal","Mittal","Peeyush",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"60340026700","Harshita","Harshita","",1,"Sharda University","Greater Noida","India","Biochemistry, Genetics and Molecular Biology (all)",""
"60383057200","Manya Gupta","Gupta","Manya",1,"Sharda University","Greater Noida","India","Medicine (all)",""
"59485442600","Vikram Bansal","Bansal","Vikram",1,"Sharda University","Greater Noida","India","Decision Sciences (all)",""
"58149522300","Shikha Goyal","Goyal","Shikha",1,"Sharda University","Greater Noida","India","Medicine (all)",""
"57695615600","Tushar Bharadwaj","Bharadwaj","Tushar",1,"Sharda University","Greater Noida","India","Engineering (all)",""
"58016838200","Minam Padung","Padung","Minam",1,"Sharda University","Greater Noida","India","Medicine (all)",""
"58896304500","Ratna Banerjee","Banerjee","Ratna",1,"Sharda University","Greater Noida","India","",""
"57195539839","Ekaansh Sharma","Sharma","Ekaansh",1,"Sharda University","Greater Noida","India","Pharmacology, Toxicology and Pharmaceutics (all)",""
"59458975100","Shivam Niranjan","Niranjan","Shivam",1,"Sharda University","Greater Noida","India","Physics and Astronomy (all)",""
"58502245100","Akash Rai","Rai","Akash",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"57426138900","L. U. Usman","Usman","L. U.",1,"Sharda University","Greater Noida","India","",""
"58965739400","Udita Shree","Shree","Udita",1,"Sharda University","Greater Noida","India","Materials Science (all)",""
"58906649000","Aakash Puri","Puri","Aakash",1,"Sharda University","Greater Noida","India","Medicine (all)",""
"59182784800","Swayam Govil","Govil","Swayam",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"59000635300","Lavish Kumar Singh","Lavish Kumar Singh","",1,"Sharda University","Greater Noida","India","Medicine (all)",""
"60391982800","Ankit Kumar","Kumar","Ankit",1,"Sharda University","Greater Noida","India","Engineering (all)",""
"58651781200","Bharat Das","Das","Bharat",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"60429681100","Sarah Fasco Juma","Juma","Sarah Fasco",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"57226114573","Dr Rishab Gupta","Gupta","Dr Rishab",1,"Sharda University","Greater Noida","India","",""
"60231249400","N. B. Singhf","Singhf","N. B.",1,"Sharda University","Greater Noida","India","Biochemistry, Genetics and Molecular Biology (all)",""
"59959650500","Kalindi Sud","Sud","Kalindi",1,"Sharda University","Greater Noida","India","",""
"60079587800","Nenung Yirang","Yirang","Nenung",1,"Sharda University","Greater Noida","India","",""
"59772902300","Vishvendra Pal Singh Nagar","Nagar","Vishvendra Pal Singh",1,"Sharda University","Greater Noida","India","",""
"58258354600","Subhangi Kumari","Kumari","Subhangi",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"60278291200","Kassetti Dinesh Pullayya","Pullayya","Kassetti Dinesh",1,"Sharda University","Greater Noida","India","Environmental Science (all)",""
"60105171600","Poonam Agrawal","Agrawal","Poonam",1,"Sharda University","Greater Noida","India","Materials Science (all)",""
"57385244300","Manfo Theodore Azemtsop","Azemtsop","Manfo Theodore",1,"Sharda University","Greater Noida","India","",""
"59411970100","Khushboo Kumari","Kumari","Khushboo",1,"Sharda University","Greater Noida","India","",""
"57959761700","Huzaif Muataq Naikoo","Naikoo","Huzaif Muataq",1,"Sharda University","Greater Noida","India","",""
"59797820900","Manmeet Kaur Arorac","Arorac","Manmeet Kaur",1,"Sharda University","Greater Noida","India","Social Sciences (all)",""
"57875849400","Molla Fentie Tassew","Tassew","Molla Fentie",1,"Sharda University","Greater Noida","India","",""
"58502135700","Swati Aggrawal","Aggrawal","Swati",1,"Sharda University","Greater Noida","India","Physics and Astronomy (all)",""
"60021848300","Nikhil Singh Chauhan","Chauhan","Nikhil Singh",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"58350694200","Rahul Manmohan","Manmohan","Rahul",1,"Sharda University","Greater Noida","India","Computer Science (all)","0000-0001-6410-2338"
"57214726600","Wichamjailiu Ringkangmai","Ringkangmai","Wichamjailiu",1,"Sharda University","Greater Noida","India","Agricultural and Biological Sciences (all)",""
"60080405800","Mustapha Mukhtar Muhammad","Muhammad","Mustapha Mukhtar",1,"Sharda University","Greater Noida","India","Mathematics (all)",""
"60284729200","Nikita Rawal","Rawal","Nikita",1,"Sharda University","Greater Noida","India","Materials Science (all)",""
"58178597500","Manish Aryal","Aryal","Manish",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"59010557100","Abhishek Deupa","Deupa","Abhishek",1,"Sharda University","Greater Noida","India","Engineering (all)",""
"60074944300","Saumya Suman","Suman","Saumya",1,"Sharda University","Greater Noida","India","Decision Sciences (all)",""
"59175667400","Shivam Kumar","Kumar","Shivam",1,"Sharda University","Greater Noida","India","Economics, Econometrics and Finance (all)",""
"58259870400","Chetna Solanki","Solanki","Chetna",1,"Sharda University","Greater Noida","India","Social Sciences (all)",""
"57304193800","Mohammad Naeem Naseri","Naseri","Mohammad Naeem",1,"Sharda University","Greater Noida","India","Energy (all)",""
"59514396800","Akansha Kalra","Kalra","Akansha",1,"Sharda University","Greater Noida","India","",""
"59661545900","Satyawada Ramarao","Ramarao","Satyawada",1,"Sharda University","Greater Noida","India","Social Sciences (all)",""
"57383855100","Praveen Uppu","Uppu","Praveen",1,"Sharda University","Greater Noida","India","Medicine (all)",""
"57213125731","Neha Maheshwari","Maheshwari","Neha",1,"Sharda University","Greater Noida","India","",""
"59894104600","Pushkal Anand","Anand","Pushkal",1,"Sharda University","Greater Noida","India","Mathematics (all)",""
"60193304600","A. Aminu","Aminu","A.",1,"Sharda University","Greater Noida","India","",""
"59203457900","Sweta Kanwal","Kanwal","Sweta",1,"Sharda University","Greater Noida","India","Biochemistry, Genetics and Molecular Biology (all)",""
"59975755300","Sristi Singh","Singh","Sristi",1,"Sharda University","Greater Noida","India","Agricultural and Biological Sciences (all)",""
"60090197300","Comus Bala","Bala","Comus",1,"Sharda University","Greater Noida","India","Medicine (all)",""
"59930301300","Snigdha Singh","Singh","Snigdha",1,"Sharda University","Greater Noida","India","Biochemistry, Genetics and Molecular Biology (all)",""
"59714999400","Viney Chhillar","Chhillar","Viney",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"59786044300","Akarsh Katiyar","Katiyar","Akarsh",1,"Sharda University","Greater Noida","India","Mathematics (all)",""
"57208441156","Gauri Singh","Singh","Gauri",1,"Sharda University","Greater Noida","India","Medicine (all)",""
"60151594600","Ruby Thapa","Thapa","Ruby",1,"Sharda University","Greater Noida","India","Engineering (all)",""
"59003997900","Shoaib Saifi","Saifi","Shoaib",1,"Sharda University","Greater Noida","India","Medicine (all)",""
"56333319900","Ranjna Pal","Pal","Ranjna",1,"Sharda University","Greater Noida","India","",""
"58111202200","Ibrahim Shuaib","Shuaib","Ibrahim",1,"Sharda University","Greater Noida","India","Materials Science (all)",""
"59852367200","Shruti N. Mehta","Mehta","Shruti N.",1,"Sharda University","Greater Noida","India","",""
"59257672300","Balpreet Singh Madan","Singh Madan","Balpreet",1,"Sharda University","Greater Noida","India","",""
"60077329600","Suleman Stephen Mshelia","Mshelia","Suleman Stephen",1,"Sharda University","Greater Noida","India","Chemistry (all)",""
"59349568900","Kshetrimayum Dhruba Singh","Singh","Kshetrimayum Dhruba",1,"Sharda University","Greater Noida","India","Chemistry (all)",""
"57980695600","Saumya","Saumya","",1,"Sharda University","Greater Noida","India","",""
"60139427000","Rituparna Das","Das","Rituparna",1,"Sharda University","Greater Noida","India","Social Sciences (all)",""
"59116309500","Prakriti Srivastava","Srivastava","Prakriti",1,"Sharda University","Greater Noida","India","Materials Science (all)",""
"58717237900","A. Ayele","Ayele","A.",1,"Sharda University","Greater Noida","India","",""
"59187786300","Pratyush Chaudhary","Chaudhary","Pratyush",1,"Sharda University","Greater Noida","India","Decision Sciences (all)",""
"57223352680","Martine Thomson Pazhoor","Pazhoor","Martine Thomson",1,"Sharda University","Greater Noida","India","Social Sciences (all)",""
"59869932100","Sachin Kumar","Kumar","Sachin",1,"Sharda University","Greater Noida","India","Engineering (all)",""
"59452953600","Vikash","Vikash","",1,"Sharda University","Greater Noida","India","Multidisciplinary",""
"59987061200","Anuj Rawat","Rawat","Anuj",1,"Sharda University","Greater Noida","India","Engineering (all)",""
"58733095200","Dr Ritu Gautam","Ritu Gautam","Dr",1,"Sharda University","Greater Noida","India","Computer Science (all)","0009-0004-1944-6608"
"58252085100","Shipra Jha","Jha","Shipra",1,"Sharda University","Greater Noida","India","Immunology and Microbiology (all)",""
"59648509500","Himanshu Singh","Singh","Himanshu",1,"Sharda University","Greater Noida","India","Physics and Astronomy (all)",""
"60238786100","Meraj Gohar","Gohar","Meraj",1,"Sharda University","Greater Noida","India","Medicine (all)",""
"57214672398","Amit Mishra","Mishra","Amit",1,"Sharda University","Greater Noida","India","",""
"59484914300","Anu Priya","Priya","Anu",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"60439624000","Monalisha Pal","Pal","Monalisha",1,"Sharda University","Greater Noida","India","",""
"59738943600","Sandali Sinha","Sinha","Sandali",1,"Sharda University","Greater Noida","India","Physics and Astronomy (all)",""
"60090507300","Ujjawal Prakhar","Prakhar","Ujjawal",1,"Sharda University","Greater Noida","India","Medicine (all)",""
"59551678500","Saurabh","Saurabh","",1,"Sharda University","Greater Noida","India","",""
"58515836600","Aman Kumar Kasaudhan","Kasaudhan","Aman Kumar",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"59523437300","Kantimahanti Sai Shreya","Shreya","Kantimahanti Sai",1,"Sharda University","Greater Noida","India","Biochemistry, Genetics and Molecular Biology (all)",""
"58555138700","Shweta Rai","Rai","Shweta",1,"Sharda University","Greater Noida","India","Environmental Science (all)",""
"59798956700","Urmilla Yadav","Yadav","Urmilla",1,"Sharda University","Greater Noida","India","Environmental Science (all)",""
"57201899106","Kate Mbay","Mbay","Kate",1,"Sharda University","Greater Noida","India","",""
"59662684100","Manjay Raj","Raj","Manjay",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"57685269100","Kundan Kumar","Kumar","Kundan",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"60158227300","Aakanksha","Aakanksha","",1,"Sharda University","Greater Noida","India","Materials Science (all)",""
"59182469500","Sonali Kumari Singh","Singh","Sonali Kumari",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"59443283000","Kushdeep Kumar Gupta","Gupta","Kushdeep Kumar",1,"3Forte 2 Dental Care","New Delhi","India","",""
"60045695200","Rao Satyawada Rama","Rama","Rao Satyawada",1,"Sharda University","Greater Noida","India","Biochemistry, Genetics and Molecular Biology (all)",""
"57751730600","Priyambda Arya","Arya","Priyambda",1,"Sharda University","Greater Noida","India","Engineering (all)",""
"60411351700","Apoorv Gupta","Gupta","Apoorv",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"59534167000","Pranshu Mathur","Mathur","Pranshu",1,"Sharda University","Greater Noida","India","Business, Management and Accounting (all)",""
"15849450300","Goyal Shefali","Shefali","Goyal",1,"Sharda University","Greater Noida","India","",""
"59987142800","Rohan Poudel","Poudel","Rohan",1,"Sharda University","Greater Noida","India","",""
"57644600500","Kanupriya Gupta","Gupta","Kanupriya",1,"Sharda University","Greater Noida","India","",""
"59565631000","Shishir Kr Singh","Singh","Shishir Kr",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"59656396500","Vipin Sharma","Sharma","Vipin",1,"Sharda University","Greater Noida","India","Chemistry (all)",""
"58115663700","Salony Mittal","Mittal","Salony",1,"Sharda University","Greater Noida","India","Medicine (all)",""
"57219659483","Mohnisha Shahi","Shahi","Mohnisha",1,"Sharda University","Greater Noida","India","",""
"58484071500","Dev Paliwal","Paliwal","Dev",1,"Sharda University","Greater Noida","India","Mathematics (all)",""
"59981678900","Cheshta","Cheshta","",1,"Sharda University","Greater Noida","India","Engineering (all)",""
"57468138700","Aman Chauhan","Chauhan","Aman",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"59915557600","Prabhakar Kumar","Kumar","Prabhakar",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"57195959782","Anemone Koul Chaku","Koul Chaku","Anemone",1,"Sharda University","Greater Noida","India","Physics and Astronomy (all)",""
"58897130200","Bollipally Chikitha","Chikitha","Bollipally",1,"Sharda University","Greater Noida","India","Chemistry (all)",""
"57852969500","Divyansh Arun","Arun","Divyansh",1,"Sharda University","Greater Noida","India","Energy (all)",""
"60356384800","T. Yana","Yana","T.",1,"Sharda University","Greater Noida","India","",""
"59565574700","Siddhi Gurudeo","Gurudeo","Siddhi",1,"Sharda University","Greater Noida","India","Biochemistry, Genetics and Molecular Biology (all)",""
"57214613685","Nishikant Ojha","Ojha","Nishikant",1,"Sharda University","Greater Noida","India","Arts and Humanities (all)",""
"57222903516","Swakriti Shrestha","Shrestha","Swakriti",1,"Sharda University","Greater Noida","India","",""
"60230711700","N. B. Singha","Singha","N. B.",1,"Sharda University","Greater Noida","India","Social Sciences (all)",""
"59204776400","Abhishek Tiwari","Tiwari","Abhishek",1,"Sharda University","Greater Noida","India","Environmental Science (all)",""
"57312034400","Lucky Katiyar","Katiyar","Lucky",1,"Sharda University","Greater Noida","India","Energy (all)",""
"57821350500","Singh Neelam","Neelam","Singh",1,"Sharda University","Greater Noida","India","",""
"58417645300","Sandhya Rani","Rani","Sandhya",1,"Sharda University","Greater Noida","India","",""
"57430665400","Ankit Khugshal","Khugshal","Ankit",1,"Sharda University","Greater Noida","India","",""
"57212424959","Seema Patil","Patil","Seema",1,"Sharda University","Greater Noida","India","Dentistry (all)",""
"60022425300","Fardeen Mansoori","Mansoori","Fardeen",1,"Sharda University","Greater Noida","India","Decision Sciences (all)",""
"59739147500","Saumya Patel","Patel","Saumya",1,"Sharda University","Greater Noida","India","Mathematics (all)",""
"59931338300","Divya Chauhan","Chauhan","Divya",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"60139433500","Abubakar Suraja Ibrahim","Ibrahim","Abubakar Suraja",1,"Sharda University","Greater Noida","India","Materials Science (all)",""
"57852895800","Karun Sahani","Sahani","Karun",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"57214081517","Shivani Yadav","Yadav","Shivani",1,"Sharda University","Greater Noida","India","Materials Science (all)",""
"58515420200","Isa Hassan Abubakar","Abubakar","Isa Hassan",1,"Sharda University","Greater Noida","India","Pharmacology, Toxicology and Pharmaceutics (all)",""
"57202433239","Himanshu Singh","Singh","Himanshu",1,"Sharda University","Greater Noida","India","",""
"58413429800","Nupur Singhal","Singhal","Nupur",1,"Sharda University","Greater Noida","India","",""
"59114803900","Pankaj Kumar","Kumar","Pankaj",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"60119284800","Seema Goel","Goel","Seema",1,"Sharda University","Greater Noida","India","Biochemistry, Genetics and Molecular Biology (all)",""
"59265645400","Bhaskar Charana Kabi","Kabi","Bhaskar Charana",1,"Sharda University","Greater Noida","India","",""
"58148344500","Shubham Kumar Prajapati","Prajapati","Shubham Kumar",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"60497888500","Tohin Majumder","Majumder","Tohin",1,"Sharda University","Greater Noida","India","Energy (all)",""
"57854719100","Aindree","Aindree","",1,"Sharda University","Greater Noida","India","Environmental Science (all)",""
"59271675400","Mukesh Chaturvedi","Chaturvedi","Mukesh",1,"Sharda University","Greater Noida","India","Business, Management and Accounting (all)",""
"60198018700","Sumeet Dhiman","Dhiman","Sumeet",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"23026153900","Abhishek Shinde","Shinde","Abhishek",1,"Sharda University","Greater Noida","India","Materials Science (all)",""
"60064514500","Raghuraj Singh Yadav","Singh Yadav","Raghuraj",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"59252081100","Hannah Hameed","Hameed","Hannah",1,"Sharda University","Greater Noida","India","",""
"59732461100","Aditya Raj Lodhi","Lodhi","Aditya Raj",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"57312696400","Rajnish Parashar","Parashar","Rajnish",1,"Sharda University","Greater Noida","India","Environmental Science (all)",""
"57761997500","Shrey Kumar Srivastav","Srivastav","Shrey Kumar",1,"Sharda University","Greater Noida","India","Medicine (all)",""
"59004612800","Abhik Kumar De","De","Abhik Kumar",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"57222142651","Rayees Ali Khan","Ali Khan","Rayees",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"59459717700","Mohammad Shaazan Muzaffar","Muzaffar","Mohammad Shaazan",1,"Sharda University","Greater Noida","India","Engineering (all)",""
"57211288911","Pravin Kumar Singh","Singh","Pravin Kumar",1,"Sharda University","Greater Noida","India","Business, Management and Accounting (all)",""
"60144496300","Hariom Choudhary","Choudhary","Hariom",1,"Sharda University","Greater Noida","India","Health Professions  (all)",""
